id_protein,protein_name,protein_multidata_id
1701,GRPR_HUMAN,1701
1702,BRS3_HUMAN,1702
1703,NMBR_HUMAN,1703
1704,GUCY2C_HUMAN,1704
1705,CHRM3_HUMAN,1705
1706,MCL1_HUMAN,1706
1707,PRTG_HUMAN,1707
1708,IGDCC4_HUMAN,1708
1709,ADGRA2_HUMAN,1709
1710,AGER_HUMAN,1710
1711,HMMR_HUMAN,1711
1712,CD300LB_HUMAN,1712
1713,BTN3A3_HUMAN,1713
1714,HCRTR1_HUMAN,1714
1715,HCRTR2_HUMAN,1715
1716,NPFFR2_HUMAN,1716
1717,HRH1_HUMAN,1717
1718,HRH2_HUMAN,1718
1719,HRH3_HUMAN,1719
1720,KIR3DL3_HUMAN,1720
1721,TMIGD2_HUMAN,1721
1722,KIR3DL2_HUMAN,1722
1723,APLP2_HUMAN,1723
1724,KIR3DL1_HUMAN,1724
1725,KIR2DL1_HUMAN,1725
1726,KIR2DL2_HUMAN,1726
1727,KIR2DS1_HUMAN,1727
1728,KIR2DS4_HUMAN,1728
1729,KLRC2_HUMAN,1729
1730,KLRK1_HUMAN,1730
1731,KLRC3_HUMAN,1731
1732,KIR3DS1_HUMAN,1732
1733,KIR2DL4_HUMAN,1733
1734,TLR9_HUMAN,1734
1735,CD163_HUMAN,1735
1736,ASGR1_HUMAN,1736
1737,FCGR1A_HUMAN,1737
1738,IL2RA_HUMAN,1738
1739,RHAG_HUMAN,1739
1740,ICOS_HUMAN,1740
1741,IFNAR1_HUMAN,1741
1742,IFNAR2_HUMAN,1742
1743,ADGRV1_HUMAN,1743
1744,IFNGR1_HUMAN,1744
1745,IFNGR2_HUMAN,1745
1746,IL10RB_HUMAN,1746
1747,IFNLR1_HUMAN,1747
1748,TRPV2_HUMAN,1748
1749,FZD8_HUMAN,1749
1750,IGFLR1_HUMAN,1750
1751,MILR1_HUMAN,1751
1752,IL10RA_HUMAN,1752
1753,IL11RA_HUMAN,1753
1754,IL12RB1_HUMAN,1754
1755,IL12RB2_HUMAN,1755
1756,IL13RA1_HUMAN,1756
1757,IL13RA2_HUMAN,1757
1758,IL4R_HUMAN,1758
1759,IL15RA_HUMAN,1759
1760,IL2RB_HUMAN,1760
1761,GRIN2B_HUMAN,1761
1762,KCNJ4_HUMAN,1762
1763,KCNJ15_HUMAN,1763
1764,KCNA3_HUMAN,1764
1765,KCNJ10_HUMAN,1765
1766,KCND2_HUMAN,1766
1767,GRIN2A_HUMAN,1767
1768,KCND1_HUMAN,1768
1769,GRIN2D_HUMAN,1769
1770,GRIN2C_HUMAN,1770
1771,IL17RC_HUMAN,1771
1772,IL17RA_HUMAN,1772
1773,IL17RB_HUMAN,1773
1774,IL17RE_HUMAN,1774
1775,IL18R1_HUMAN,1775
1776,IL18RAP_HUMAN,1776
1777,IL1RL2_HUMAN,1777
1778,IL20RA_HUMAN,1778
1779,IL20RB_HUMAN,1779
1780,IL1R1_HUMAN,1780
1781,IL1RAP_HUMAN,1781
1782,IL1R2_HUMAN,1782
1783,SIGIRR_HUMAN,1783
1784,IL22RA1_HUMAN,1784
1785,IL21R_HUMAN,1785
1786,IL22RA2_HUMAN,1786
1787,BCL2_HUMAN,1787
1788,OSMR_HUMAN,1788
1789,IL31RA_HUMAN,1789
1790,IL5RA_HUMAN,1790
1791,IL7R_HUMAN,1791
1792,IL9R_HUMAN,1792
1793,TGFBR3_HUMAN,1793
1794,BAMBI_HUMAN,1794
1795,CFC1B_HUMAN,1795
1796,RXFP2_HUMAN,1796
1797,RXFP1_HUMAN,1797
1798,RXFP3_HUMAN,1798
1799,RXFP4_HUMAN,1799
1800,FCER1A_HUMAN,1800
1801,LILRA5_HUMAN,1801
1802,IZUMO1R_HUMAN,1802
1803,FCRL4_HUMAN,1803
1804,CNTNAP1_HUMAN,1804
1805,ILDR1_HUMAN,1805
1806,KISS1R_HUMAN,1806
1807,LRRN3_HUMAN,1807
1808,TRPV5_HUMAN,1808
1809,TRPV6_HUMAN,1809
1810,BDKRB1_HUMAN,1810
1811,GPR135_HUMAN,1811
1812,SV2A_HUMAN,1812
1813,BCAM_HUMAN,1813
1814,SV2C_HUMAN,1814
1815,LMBR1L_HUMAN,1815
1816,FCGR2A_HUMAN,1816
1817,ISLR2_HUMAN,1817
1818,CD69_HUMAN,1818
1819,SLC1A5_HUMAN,1819
1820,LCTL_HUMAN,1820
1821,CD300E_HUMAN,1821
1822,SLC6A12_HUMAN,1822
1823,HTR2C_HUMAN,1823
1824,LPAR2_HUMAN,1824
1825,LPAR1_HUMAN,1825
1826,LPAR4_HUMAN,1826
1827,LPAR3_HUMAN,1827
1828,BTN3A2_HUMAN,1828
1829,LRRTM4_HUMAN,1829
1830,TMEM53_HUMAN,1830
1831,TMEM123_HUMAN,1831
1832,OSCAR_HUMAN,1832
1833,LTBR_HUMAN,1833
1834,TFRC_HUMAN,1834
1835,LRP11_HUMAN,1835
1836,PGAP6_HUMAN,1836
1837,CD180_HUMAN,1837
1838,TNFRSF17_HUMAN,1838
1839,PTPRB_HUMAN,1839
1840,TSPAN1_HUMAN,1840
1841,MPZL2_HUMAN,1841
1842,PDGFRB_HUMAN,1842
1843,CDH7_HUMAN,1843
1844,PCDHAC1_HUMAN,1844
1845,HCST_HUMAN,1845
1846,CD248_HUMAN,1846
1847,CLEC14A_HUMAN,1847
1848,CLDN4_HUMAN,1848
1849,CLDN5_HUMAN,1849
1850,LILRB5_HUMAN,1850
1851,MST1R_HUMAN,1851
1852,SCN2B_HUMAN,1852
1853,FZD1_HUMAN,1853
1854,FZD10_HUMAN,1854
1855,FZD4_HUMAN,1855
1856,FZD7_HUMAN,1856
1857,NPTN_HUMAN,1857
1858,CACNA1C_HUMAN,1858
1859,LGR4_HUMAN,1859
1860,PVRIG_HUMAN,1860
1861,IGSF9B_HUMAN,1861
1862,RGMB_HUMAN,1862
1863,MDGA1_HUMAN,1863
1864,NMUR1_HUMAN,1864
1865,NMUR2_HUMAN,1865
1866,NPBWR1_HUMAN,1866
1867,NPBWR2_HUMAN,1867
1868,NPFFR1_HUMAN,1868
1869,TRPC6_HUMAN,1869
1870,NPR1_HUMAN,1870
1871,NPR3_HUMAN,1871
1872,NPSR1_HUMAN,1872
1873,NPTXR_HUMAN,1873
1874,NPY4R2_HUMAN,1874
1875,PRLHR_HUMAN,1875
1876,NPY1R_HUMAN,1876
1877,NPY2R_HUMAN,1877
1878,NPY4R_HUMAN,1878
1879,NPY5R_HUMAN,1879
1880,PDGFRA_HUMAN,1880
1881,AMIGO2_HUMAN,1881
1882,THSD7A_HUMAN,1882
1883,NTSR1_HUMAN,1883
1884,ERAP1_HUMAN,1884
1885,TRPM1_HUMAN,1885
1886,OR1G1_HUMAN,1886
1887,ROBO2_HUMAN,1887
1888,FXYD1_HUMAN,1888
1889,TMC2_HUMAN,1889
1890,TMC1_HUMAN,1890
1891,PCDHGA12_HUMAN,1891
1892,PCDHGC3_HUMAN,1892
1893,PCDHGB4_HUMAN,1893
1894,PCDHGC5_HUMAN,1894
1895,PCDHGC4_HUMAN,1895
1896,PCDHGB7_HUMAN,1896
1897,PCDHGB5_HUMAN,1897
1898,PCDHGB3_HUMAN,1898
1899,PCDHGB2_HUMAN,1899
1900,PCDHGB1_HUMAN,1900
1901,PCDHGA9_HUMAN,1901
1902,PCDHGA8_HUMAN,1902
1903,PCDHGA7_HUMAN,1903
1904,PCDHGA6_HUMAN,1904
1905,PCDHGA5_HUMAN,1905
1906,PCDHGA4_HUMAN,1906
1907,PCDHGA3_HUMAN,1907
1908,PCDHGA2_HUMAN,1908
1909,PCDHGA11_HUMAN,1909
1910,PCDHGA10_HUMAN,1910
1911,PCDHGA1_HUMAN,1911
1912,PLXDC1_HUMAN,1912
1913,CLEC1B_HUMAN,1913
1914,OPRD1_HUMAN,1914
1915,OPRK1_HUMAN,1915
1916,OPRM1_HUMAN,1916
1917,OGFR_HUMAN,1917
1918,MRGPRX1_HUMAN,1918
1919,OPRL1_HUMAN,1919
1920,PROCR_HUMAN,1920
1921,TREM1_HUMAN,1921
1922,PIGR_HUMAN,1922
1923,AQP5_HUMAN,1923
1924,PLA2R1_HUMAN,1924
1925,PLGRKT_HUMAN,1925
1926,MCHR1_HUMAN,1926
1927,MCHR2_HUMAN,1927
1928,PTK7_HUMAN,1928
1929,TNFRSF25_HUMAN,1929
1930,PROKR1_HUMAN,1930
1931,PROKR2_HUMAN,1931
1932,GPR37_HUMAN,1932
1933,GPR37L1_HUMAN,1933
1934,CELSR1_HUMAN,1934
1935,TNFRSF12A_HUMAN,1935
1936,CLEC4A_HUMAN,1936
1937,GFRA4_HUMAN,1937
1938,JMJD6_HUMAN,1938
1939,TMEM59L_HUMAN,1939
1940,PTGDR2_HUMAN,1940
1941,PTH2R_HUMAN,1941
1942,CDH10_HUMAN,1942
1943,MRC1_HUMAN,1943
1944,QRFPR_HUMAN,1944
1945,P2RY14_HUMAN,1945
1946,CMKLR2_HUMAN,1946
1947,CMKLR1_HUMAN,1947
1948,GPR1_HUMAN,1948
1949,STRA6_HUMAN,1949
1950,ATP6AP2_HUMAN,1950
1951,GPR25_HUMAN,1951
1952,TFR2_HUMAN,1952
1953,LGR5_HUMAN,1953
1954,LGR6_HUMAN,1954
1955,RNF43_HUMAN,1955
1956,TNFRSF19_HUMAN,1956
1957,S1PR2_HUMAN,1957
1958,CFTR_HUMAN,1958
1959,HTR1B_HUMAN,1959
1960,CD68_HUMAN,1960
1961,MARCO_HUMAN,1961
1962,PTPRJ_HUMAN,1962
1963,PLXNA3_HUMAN,1963
1964,PLXNA4_HUMAN,1964
1965,PLXNB1_HUMAN,1965
1966,PLXNB3_HUMAN,1966
1967,DCBLD2_HUMAN,1967
1968,PLXNC1_HUMAN,1968
1969,PLXDC2_HUMAN,1969
1970,C1R_HUMAN,1970
1971,FZD2_HUMAN,1971
1972,GPRC6A_HUMAN,1972
1973,SLC37A1_HUMAN,1973
1974,S1PR1_HUMAN,1974
1975,LRP12_HUMAN,1975
1976,LRFN2_HUMAN,1976
1977,ENPEP_HUMAN,1977
1978,CHRNA7_HUMAN,1978
1979,CHRNB2_HUMAN,1979
1980,CHRNB4_HUMAN,1980
1981,CHRNA3_HUMAN,1981
1982,CHRNA4_HUMAN,1982
1983,CHRNA9_HUMAN,1983
1984,CHRNA10_HUMAN,1984
1985,NRSN1_HUMAN,1985
1986,CACNA1D_HUMAN,1986
1987,CACNA1B_HUMAN,1987
1988,CACNA1E_HUMAN,1988
1989,STX3_HUMAN,1989
1990,SV2B_HUMAN,1990
1991,TACR1_HUMAN,1991
1992,TACR2_HUMAN,1992
1993,TACR3_HUMAN,1993
1994,CNR1_HUMAN,1994
1995,TMEM67_HUMAN,1995
1996,TMEM216_HUMAN,1996
1997,MUC5AC_HUMAN,1997
1998,ADGRG1_HUMAN,1998
1999,ADAMTS4_HUMAN,1999
2000,TNFRSF10C_HUMAN,2000
2001,TNFRSF10D_HUMAN,2001
2002,TNFRSF10B_HUMAN,2002
2003,TNFRSF8_HUMAN,2003
2004,TNFRSF13B_HUMAN,2004
2005,TNFRSF13C_HUMAN,2005
2006,TNFRSF18_HUMAN,2006
2007,TNFRSF4_HUMAN,2007
2008,TNFRSF9_HUMAN,2008
2009,HTR1A_HUMAN,2009
2010,HTR1D_HUMAN,2010
2011,HTR1F_HUMAN,2011
2012,HTR2A_HUMAN,2012
2013,HTR2B_HUMAN,2013
2014,HTR4_HUMAN,2014
2015,HTR5A_HUMAN,2015
2016,HTR7_HUMAN,2016
2017,HTR1E_HUMAN,2017
2018,MAP4K2_HUMAN,2018
2019,TRHR_HUMAN,2019
2020,CRLF2_HUMAN,2020
2021,TSPAN13_HUMAN,2021
2022,UTS2R_HUMAN,2022
2023,ADGRG3_HUMAN,2023
2024,ADAMTS13_HUMAN,2024
2025,IGDCC3_HUMAN,2025
2026,RYK_HUMAN,2026
2027,FZD9_HUMAN,2027
2028,KLRG2_HUMAN,2028
2029,APCDD1_HUMAN,2029
2030,ROR1_HUMAN,2030
2031,TMED5_HUMAN,2031
2032,CHRNA1_HUMAN,2032
2033,TLR5_HUMAN,2033
