id_gene,ensembl,gene_name,hgnc_symbol,protein_name,protein_id
790,ENSG00000167346,MMP26,MMP26,MMP26_HUMAN,790
791,ENSG00000137673,MMP7,MMP7,MMP7_HUMAN,791
792,ENSG00000100985,MMP9,MMP9,MMP9_HUMAN,792
793,ENSG00000173269,MMRN2,MMRN2,MMRN2_HUMAN,793
794,ENSG00000107186,MPDZ,MPDZ,MPDZ_HUMAN,794
795,ENSG00000204420,MPIG6B,MPIG6B,MPIG6B_HUMAN,795
796,ENSG00000158887,MPZ,MPZ,MPZ_HUMAN,796
797,ENSG00000160588,MPZL3,MPZL3,MPZL3_HUMAN,797
798,ENSG00000263639,MSMB,MSMB,MSMB_HUMAN,798
799,ENSG00000215183,MSMP,MSMP,MSMP_HUMAN,799
800,ENSG00000147065,MSN,MSN,MSN_HUMAN,800
801,ENSG00000173531,MST1,MST1,MST1_HUMAN,801
802,ENSG00000138379,MSTN,MSTN,MSTN_HUMAN,802
803,ENSG00000185499,MUC1,MUC1,MUC1_HUMAN,803
804,ENSG00000145113,MUC4,MUC4,MUC4_HUMAN,804
805,ENSG00000171195,MUC7,MUC7,MUC7_HUMAN,805
806,ENSG00000101825,MXRA5,MXRA5,MXRA5_HUMAN,806
807,ENSG00000162576,MXRA8,MXRA8,MXRA8_HUMAN,807
808,ENSG00000172927,MYEOV,MYEOV,MYEOV_HUMAN,808
809,ENSG00000034971,MYOC,MYOC,MYOC_HUMAN,809
810,ENSG00000168060,NAALADL1,NAALADL1,NAALADL1_HUMAN,810
811,ENSG00000105835,NAMPT,NAMPT,NAMPT_HUMAN,811
812,ENSG00000149294,NCAM1,NCAM1,NCAM1_HUMAN,812
813,ENSG00000130287,NCAN,NCAN,NCAN_HUMAN,813
814,ENSG00000096264,NCR2,NCR2,NCR2_HUMAN,814
815,ENSG00000188211,NCR3LG1,NCR3LG1,NCR3LG1_HUMAN,815
816,ENSG00000124479,NDP,NDP,NDP_HUMAN,816
817,ENSG00000110400,NECTIN1,NECTIN1,NECTIN1_HUMAN,817
818,ENSG00000130202,NECTIN2,NECTIN2,NECTIN2_HUMAN,818
819,ENSG00000177707,NECTIN3,NECTIN3,NECTIN3_HUMAN,819
820,ENSG00000143217,NECTIN4,NECTIN4,NECTIN4_HUMAN,820
821,ENSG00000172260,NEGR1,NEGR1,NEGR1_HUMAN,821
822,ENSG00000184613,NELL2,NELL2,NELL2_HUMAN,822
823,ENSG00000067141,NEO1,NEO1,NEO1_HUMAN,823
824,ENSG00000171208,NETO2,NETO2,NETO2_HUMAN,824
825,ENSG00000163531,NFASC,NFASC,NFASC_HUMAN,825
826,ENSG00000134259,NGF,NGF,NGF_HUMAN,826
827,ENSG00000116962,NID1,NID1,NID1_HUMAN,827
828,ENSG00000087303,NID2,NID2,NID2_HUMAN,828
829,ENSG00000169760,NLGN1,NLGN1,NLGN1_HUMAN,829
830,ENSG00000169992,NLGN2,NLGN2,NLGN2_HUMAN,830
831,ENSG00000196338,NLGN3,NLGN3,NLGN3_HUMAN,831
832,ENSG00000146938,NLGN4X,NLGN4X,NLGN4X_HUMAN,832
833,ENSG00000165246,NLGN4Y,NLGN4Y,NLGN4Y_HUMAN,833
834,ENSG00000197696,NMB,NMB,NMB_HUMAN,834
835,ENSG00000204640,NMS,NMS,NMS_HUMAN,835
836,ENSG00000109255,NMU,NMU,NMU_HUMAN,836
837,ENSG00000156574,NODAL,NODAL,NODAL_HUMAN,837
838,ENSG00000183691,NOG,NOG,NOG_HUMAN,838
839,ENSG00000183979,NPB,NPB,NPB_HUMAN,839
840,ENSG00000139574,NPFF,NPFF,NPFF_HUMAN,840
841,ENSG00000161270,NPHS1,NPHS1,NPHS1_HUMAN,841
842,ENSG00000168743,NPNT,NPNT,NPNT_HUMAN,842
843,ENSG00000175206,NPPA,NPPA,NPPA_HUMAN,843
844,ENSG00000120937,NPPB,NPPB,NPPB_HUMAN,844
845,ENSG00000163273,NPPC,NPPC,NPPC_HUMAN,845
846,ENSG00000214285,NPS,NPS,NPS_HUMAN,846
847,ENSG00000106236,NPTX2,NPTX2,NPTX2_HUMAN,847
848,ENSG00000105954,NPVF,NPVF,NPVF_HUMAN,848
849,ENSG00000183971,NPW,NPW,NPW_HUMAN,849
850,ENSG00000122585,NPY,NPY,NPY_HUMAN,850
851,ENSG00000157168,NRG1,NRG1,NRG1_HUMAN,851
852,ENSG00000158458,NRG2,NRG2,NRG2_HUMAN,852
853,ENSG00000185737,NRG3,NRG3,NRG3_HUMAN,853
854,ENSG00000169752,NRG4,NRG4,NRG4_HUMAN,854
855,ENSG00000099250,NRP1,NRP1,NRP1_HUMAN,855
856,ENSG00000171119,NRTN,NRTN,NRTN_HUMAN,856
857,ENSG00000179915,NRXN1,NRXN1,NRXN1_HUMAN,857
858,ENSG00000110076,NRXN2,NRXN2,NRXN2_HUMAN,858
859,ENSG00000021645,NRXN3,NRXN3,NRXN3_HUMAN,859
860,ENSG00000135318,NT5E,NT5E,NT5E_HUMAN,860
861,ENSG00000185652,NTF3,NTF3,NTF3_HUMAN,861
862,ENSG00000225950,NTF4,NTF4,NTF4_HUMAN,862
863,ENSG00000182667,NTM,NTM,NTM_HUMAN,863
864,ENSG00000065320,NTN1,NTN1,NTN1_HUMAN,864
865,ENSG00000162068,NTN3,NTN3,NTN3_HUMAN,865
866,ENSG00000074527,NTN4,NTN4,NTN4_HUMAN,866
867,ENSG00000162631,NTNG1,NTNG1,NTNG1_HUMAN,867
868,ENSG00000196358,NTNG2,NTNG2,NTNG2_HUMAN,868
869,ENSG00000133636,NTS,NTS,NTS_HUMAN,869
870,ENSG00000070081,NUCB2,NUCB2,NUCB2_HUMAN,870
871,ENSG00000122584,NXPH1,NXPH1,NXPH1_HUMAN,871
872,ENSG00000144227,NXPH2,NXPH2,NXPH2_HUMAN,872
873,ENSG00000182575,NXPH3,NXPH3,NXPH3_HUMAN,873
874,ENSG00000188937,NYX,NYX,NYX_HUMAN,874
875,ENSG00000122136,OBP2A,OBP2A,OBP2A_HUMAN,875
876,ENSG00000197822,OCLN,OCLN,OCLN_HUMAN,876
877,ENSG00000106809,OGN,OGN,OGN_HUMAN,877
878,ENSG00000105088,OLFM2,OLFM2,OLFM2_HUMAN,878
879,ENSG00000126861,OMG,OMG,OMG_HUMAN,879
880,ENSG00000183715,OPCML,OPCML,OPCML_HUMAN,880
881,ENSG00000229314,ORM1,ORM1,ORM1_HUMAN,881
882,ENSG00000099985,OSM,OSM,OSM_HUMAN,882
883,ENSG00000188729,OSTN,OSTN,OSTN_HUMAN,883
884,ENSG00000101405,OXT,OXT,OXT_HUMAN,884
885,ENSG00000122133,PAEP,PAEP,PAEP_HUMAN,885
886,ENSG00000145730,PAM,PAM,PAM_HUMAN,886
887,ENSG00000100767,PAPLN,PAPLN,PAPLN_HUMAN,887
888,ENSG00000132849,PATJ,PATJ,PATJ_HUMAN,888
889,ENSG00000150275,PCDH15,PCDH15,PCDH15_HUMAN,889
890,ENSG00000204970,PCDHA1,PCDHA1,PCDHA1_HUMAN,890
891,ENSG00000250120,PCDHA10,PCDHA10,PCDHA10_HUMAN,891
892,ENSG00000249158,PCDHA11,PCDHA11,PCDHA11_HUMAN,892
893,ENSG00000251664,PCDHA12,PCDHA12,PCDHA12_HUMAN,893
894,ENSG00000239389,PCDHA13,PCDHA13,PCDHA13_HUMAN,894
895,ENSG00000204969,PCDHA2,PCDHA2,PCDHA2_HUMAN,895
896,ENSG00000255408,PCDHA3,PCDHA3,PCDHA3_HUMAN,896
897,ENSG00000204967,PCDHA4,PCDHA4,PCDHA4_HUMAN,897
898,ENSG00000204965,PCDHA5,PCDHA5,PCDHA5_HUMAN,898
899,ENSG00000081842,PCDHA6,PCDHA6,PCDHA6_HUMAN,899
900,ENSG00000204963,PCDHA7,PCDHA7,PCDHA7_HUMAN,900
901,ENSG00000204962,PCDHA8,PCDHA8,PCDHA8_HUMAN,901
902,ENSG00000204961,PCDHA9,PCDHA9,PCDHA9_HUMAN,902
903,ENSG00000113205,PCDHB3,PCDHB3,PCDHB3_HUMAN,903
904,ENSG00000253305,PCDHGB6,PCDHGB6,PCDHGB6_HUMAN,904
905,ENSG00000169174,PCSK9,PCSK9,PCSK9_HUMAN,905
906,ENSG00000197646,PDCD1LG2,PDCD1LG2,PDCD1LG2_HUMAN,906
907,ENSG00000197461,PDGFA,PDGFA,PDGFA_HUMAN,907
908,ENSG00000100311,PDGFB,PDGFB,PDGFB_HUMAN,908
909,ENSG00000145431,PDGFC,PDGFC,PDGFC_HUMAN,909
910,ENSG00000170962,PDGFD,PDGFD,PDGFD_HUMAN,910
911,ENSG00000162493,PDPN,PDPN,PDPN_HUMAN,911
912,ENSG00000101327,PDYN,PDYN,PDYN_HUMAN,912
913,ENSG00000261371,PECAM1,PECAM1,PECAM1_HUMAN,913
914,ENSG00000181195,PENK,PENK,PENK_HUMAN,914
915,ENSG00000163737,PF4,PF4,PF4_HUMAN,915
916,ENSG00000109272,PF4V1,PF4V1,PF4V1_HUMAN,916
917,ENSG00000119630,PGF,PGF,PGF_HUMAN,917
918,ENSG00000008438,PGLYRP1,PGLYRP1,PGLYRP1_HUMAN,918
919,ENSG00000164530,PI16,PI16,PI16_HUMAN,919
920,ENSG00000165195,PIGA,PIGA,PIGA_HUMAN,920
921,ENSG00000159763,PIP,PIP,PIP_HUMAN,921
922,ENSG00000069764,PLA2G10,PLA2G10,PLA2G10_HUMAN,922
923,ENSG00000188257,PLA2G2A,PLA2G2A,PLA2G2A_HUMAN,923
924,ENSG00000104368,PLAT,PLAT,PLAT_HUMAN,924
925,ENSG00000122861,PLAU,PLAU,PLAU_HUMAN,925
926,ENSG00000163803,PLB1,PLB1,PLB1_HUMAN,926
927,ENSG00000241839,PLEKHO2,PLEKHO2,PLEKHO2_HUMAN,927
928,ENSG00000122194,PLG,PLG,PLG_HUMAN,928
929,ENSG00000100979,PLTP,PLTP,PLTP_HUMAN,929
930,ENSG00000114554,PLXNA1,PLXNA1,PLXNA1_HUMAN,930
931,ENSG00000076356,PLXNA2,PLXNA2,PLXNA2_HUMAN,931
932,ENSG00000183395,PMCH,PMCH,PMCH_HUMAN,932
933,ENSG00000168081,PNOC,PNOC,PNOC_HUMAN,933
934,ENSG00000128567,PODXL,PODXL,PODXL_HUMAN,934
935,ENSG00000114631,PODXL2,PODXL2,PODXL2_HUMAN,935
936,ENSG00000115138,POMC,POMC,POMC_HUMAN,936
937,ENSG00000146707,POMZP3,POMZP3,POMZP3_HUMAN,937
938,ENSG00000133110,POSTN,POSTN,POSTN_HUMAN,938
939,ENSG00000163736,PPBP,PPBP,PPBP_HUMAN,939
940,ENSG00000108849,PPY,PPY,PPY_HUMAN,940
941,ENSG00000116690,PRG4,PRG4,PRG4_HUMAN,941
942,ENSG00000172179,PRL,PRL,PRL_HUMAN,942
943,ENSG00000071677,PRLH,PRLH,PRLH_HUMAN,943
944,ENSG00000171864,PRND,PRND,PRND_HUMAN,944
945,ENSG00000171867,PRNP,PRNP,PRNP_HUMAN,945
946,ENSG00000115718,PROC,PROC,PROC_HUMAN,946
947,ENSG00000143125,PROK1,PROK1,PROK1_HUMAN,947
948,ENSG00000163421,PROK2,PROK2,PROK2_HUMAN,948
949,ENSG00000184500,PROS1,PROS1,PROS1_HUMAN,949
950,ENSG00000135378,PRRG4,PRRG4,PRRG4_HUMAN,950
951,ENSG00000204983,PRSS1,PRSS1,PRSS1_HUMAN,951
952,ENSG00000275896,PRSS2,PRSS2,PRSS2_HUMAN,952
953,ENSG00000010438,PRSS3,PRSS3,PRSS3_HUMAN,953
954,ENSG00000184647,PRSS55,PRSS55,PRSS55_HUMAN,954
955,ENSG00000197746,PSAP,PSAP,PSAP_HUMAN,955
956,ENSG00000080815,PSEN1,PSEN1,PSEN1_HUMAN,956
957,ENSG00000243137,PSG4,PSG4,PSG4_HUMAN,957
958,ENSG00000204941,PSG5,PSG5,PSG5_HUMAN,958
959,ENSG00000170848,PSG6,PSG6,PSG6_HUMAN,959
960,ENSG00000221878,PSG7,PSG7,PSG7_HUMAN,960
961,ENSG00000183668,PSG9,PSG9,PSG9_HUMAN,961
962,ENSG00000125650,PSPN,PSPN,PSPN_HUMAN,962
963,ENSG00000156471,PTDSS1,PTDSS1,PTDSS1_HUMAN,963
964,ENSG00000134247,PTGFRN,PTGFRN,PTGFRN_HUMAN,964
965,ENSG00000073756,PTGS2,PTGS2,PTGS2_HUMAN,965
966,ENSG00000152266,PTH,PTH,PTH_HUMAN,966
967,ENSG00000142538,PTH2,PTH2,PTH2_HUMAN,967
968,ENSG00000087494,PTHLH,PTHLH,PTHLH_HUMAN,968
969,ENSG00000105894,PTN,PTN,PTN_HUMAN,969
970,ENSG00000081237,PTPRC,PTPRC,PTPRC_HUMAN,970
971,ENSG00000152894,PTPRK,PTPRK,PTPRK_HUMAN,971
972,ENSG00000173482,PTPRM,PTPRM,PTPRM_HUMAN,972
973,ENSG00000106278,PTPRZ1,PTPRZ1,PTPRZ1_HUMAN,973
974,ENSG00000073008,PVR,PVR,PVR_HUMAN,974
975,ENSG00000131096,PYY,PYY,PYY_HUMAN,975
976,ENSG00000126838,PZP,PZP,PZP_HUMAN,976
977,ENSG00000188710,QRFP,QRFP,QRFP_HUMAN,977
978,ENSG00000164520,RAET1E,RAET1E,RAET1E_HUMAN,978
979,ENSG00000203722,RAET1G,RAET1G,RAET1G_HUMAN,979
980,ENSG00000118849,RARRES1,RARRES1,RARRES1_HUMAN,980
981,ENSG00000106538,RARRES2,RARRES2,RARRES2_HUMAN,981
982,ENSG00000265203,RBP3,RBP3,RBP3_HUMAN,982
983,ENSG00000138207,RBP4,RBP4,RBP4_HUMAN,983
984,ENSG00000122707,RECK,RECK,RECK_HUMAN,984
985,ENSG00000189056,RELN,RELN,RELN_HUMAN,985
986,ENSG00000143839,REN,REN,REN_HUMAN,986
987,ENSG00000165731,RET,RET,RET_HUMAN,987
988,ENSG00000104918,RETN,RETN,RETN_HUMAN,988
989,ENSG00000182175,RGMA,RGMA,RGMA_HUMAN,989
990,ENSG00000107018,RLN1,RLN1,RLN1_HUMAN,990
991,ENSG00000107014,RLN2,RLN2,RLN2_HUMAN,991
992,ENSG00000171136,RLN3,RLN3,RLN3_HUMAN,992
993,ENSG00000169855,ROBO1,ROBO1,ROBO1_HUMAN,993
994,ENSG00000105372,RPS19,RPS19,RPS19_HUMAN,994
995,ENSG00000169218,RSPO1,RSPO1,RSPO1_HUMAN,995
996,ENSG00000147655,RSPO2,RSPO2,RSPO2_HUMAN,996
997,ENSG00000146374,RSPO3,RSPO3,RSPO3_HUMAN,997
998,ENSG00000101282,RSPO4,RSPO4,RSPO4_HUMAN,998
999,ENSG00000115310,RTN4,RTN4,RTN4_HUMAN,999
1000,ENSG00000197747,S100A10,S100A10,S100A10_HUMAN,1000
1001,ENSG00000163221,S100A12,S100A12,S100A12_HUMAN,1001
1002,ENSG00000196154,S100A4,S100A4,S100A4_HUMAN,1002
1003,ENSG00000143546,S100A8,S100A8,S100A8_HUMAN,1003
1004,ENSG00000163220,S100A9,S100A9,S100A9_HUMAN,1004
1005,ENSG00000160307,S100B,S100B,S100B_HUMAN,1005
1006,ENSG00000173432,SAA1,SAA1,SAA1_HUMAN,1006
1007,ENSG00000133872,SARAF,SARAF,SARAF_HUMAN,1007
1008,ENSG00000149021,SCGB1A1,SCGB1A1,SCGB1A1_HUMAN,1008
1009,ENSG00000161055,SCGB3A1,SCGB3A1,SCGB3A1_HUMAN,1009
1010,ENSG00000164265,SCGB3A2,SCGB3A2,SCGB3A2_HUMAN,1010
1011,ENSG00000070031,SCT,SCT,SCT_HUMAN,1011
1012,ENSG00000175356,SCUBE2,SCUBE2,SCUBE2_HUMAN,1012
1013,ENSG00000169439,SDC2,SDC2,SDC2_HUMAN,1013
1014,ENSG00000124145,SDC4,SDC4,SDC4_HUMAN,1014
1015,ENSG00000069188,SDK2,SDK2,SDK2_HUMAN,1015
1016,ENSG00000141574,SECTM1,SECTM1,SECTM1_HUMAN,1016
1017,ENSG00000007908,SELE,SELE,SELE_HUMAN,1017
1018,ENSG00000188404,SELL,SELL,SELL_HUMAN,1018
1019,ENSG00000174175,SELP,SELP,SELP_HUMAN,1019
1020,ENSG00000110876,SELPLG,SELPLG,SELPLG_HUMAN,1020
1021,ENSG00000075213,SEMA3A,SEMA3A,SEMA3A_HUMAN,1021
1022,ENSG00000012171,SEMA3B,SEMA3B,SEMA3B_HUMAN,1022
1023,ENSG00000075223,SEMA3C,SEMA3C,SEMA3C_HUMAN,1023
1024,ENSG00000153993,SEMA3D,SEMA3D,SEMA3D_HUMAN,1024
1025,ENSG00000170381,SEMA3E,SEMA3E,SEMA3E_HUMAN,1025
1026,ENSG00000001617,SEMA3F,SEMA3F,SEMA3F_HUMAN,1026
1027,ENSG00000010319,SEMA3G,SEMA3G,SEMA3G_HUMAN,1027
1028,ENSG00000196189,SEMA4A,SEMA4A,SEMA4A_HUMAN,1028
1029,ENSG00000185033,SEMA4B,SEMA4B,SEMA4B_HUMAN,1029
1030,ENSG00000168758,SEMA4C,SEMA4C,SEMA4C_HUMAN,1030
1031,ENSG00000187764,SEMA4D,SEMA4D,SEMA4D_HUMAN,1031
1032,ENSG00000135622,SEMA4F,SEMA4F,SEMA4F_HUMAN,1032
1033,ENSG00000095539,SEMA4G,SEMA4G,SEMA4G_HUMAN,1033
1034,ENSG00000112902,SEMA5A,SEMA5A,SEMA5A_HUMAN,1034
1035,ENSG00000082684,SEMA5B,SEMA5B,SEMA5B_HUMAN,1035
1036,ENSG00000092421,SEMA6A,SEMA6A,SEMA6A_HUMAN,1036
1037,ENSG00000167680,SEMA6B,SEMA6B,SEMA6B_HUMAN,1037
1038,ENSG00000143434,SEMA6C,SEMA6C,SEMA6C_HUMAN,1038
1039,ENSG00000137872,SEMA6D,SEMA6D,SEMA6D_HUMAN,1039
1040,ENSG00000138623,SEMA7A,SEMA7A,SEMA7A_HUMAN,1040
1041,ENSG00000197249,SERPINA1,SERPINA1,SERPINA1_HUMAN,1041
1042,ENSG00000188488,SERPINA5,SERPINA5,SERPINA5_HUMAN,1042
1043,ENSG00000117601,SERPINC1,SERPINC1,SERPINC1_HUMAN,1043
1044,ENSG00000106366,SERPINE1,SERPINE1,SERPINE1_HUMAN,1044
1045,ENSG00000135919,SERPINE2,SERPINE2,SERPINE2_HUMAN,1045
1046,ENSG00000132386,SERPINF1,SERPINF1,SERPINF1_HUMAN,1046
1047,ENSG00000149131,SERPING1,SERPING1,SERPING1_HUMAN,1047
1048,ENSG00000104332,SFRP1,SFRP1,SFRP1_HUMAN,1048
1049,ENSG00000145423,SFRP2,SFRP2,SFRP2_HUMAN,1049
1050,ENSG00000122852,SFTPA1,SFTPA1,SFTPA1_HUMAN,1050
1051,ENSG00000185303,SFTPA2,SFTPA2,SFTPA2_HUMAN,1051
1052,ENSG00000133661,SFTPD,SFTPD,SFTPD_HUMAN,1052
1053,ENSG00000129214,SHBG,SHBG,SHBG_HUMAN,1053
1054,ENSG00000164690,SHH,SHH,SHH_HUMAN,1054
1055,ENSG00000198892,SHISA4,SHISA4,SHISA4_HUMAN,1055
1056,ENSG00000090402,SI,SI,SI_HUMAN,1056
1057,ENSG00000088827,SIGLEC1,SIGLEC1,SIGLEC1_HUMAN,1057
1058,ENSG00000254521,SIGLEC12,SIGLEC12,SIGLEC12_HUMAN,1058
1059,ENSG00000254415,SIGLEC14,SIGLEC14,SIGLEC14_HUMAN,1059
1060,ENSG00000197046,SIGLEC15,SIGLEC15,SIGLEC15_HUMAN,1060
1061,ENSG00000268500,SIGLEC5,SIGLEC5,SIGLEC5_HUMAN,1061
1062,ENSG00000105492,SIGLEC6,SIGLEC6,SIGLEC6_HUMAN,1062
1063,ENSG00000168995,SIGLEC7,SIGLEC7,SIGLEC7_HUMAN,1063
1064,ENSG00000105366,SIGLEC8,SIGLEC8,SIGLEC8_HUMAN,1064
1065,ENSG00000129450,SIGLEC9,SIGLEC9,SIGLEC9_HUMAN,1065
1066,ENSG00000198053,SIRPA,SIRPA,SIRPA_HUMAN,1066
1067,ENSG00000196209,SIRPB2,SIRPB2,SIRPB2_HUMAN,1067
1068,ENSG00000089012,SIRPG,SIRPG,SIRPG_HUMAN,1068
1069,ENSG00000162739,SLAMF6,SLAMF6,SLAMF6_HUMAN,1069
1070,ENSG00000026751,SLAMF7,SLAMF7,SLAMF7_HUMAN,1070
1071,ENSG00000130821,SLC6A8,SLC6A8,SLC6A8_HUMAN,1071
1072,ENSG00000187122,SLIT1,SLIT1,SLIT1_HUMAN,1072
1073,ENSG00000145147,SLIT2,SLIT2,SLIT2_HUMAN,1073
1074,ENSG00000184347,SLIT3,SLIT3,SLIT3_HUMAN,1074
1075,ENSG00000178235,SLITRK1,SLITRK1,SLITRK1_HUMAN,1075
1076,ENSG00000185985,SLITRK2,SLITRK2,SLITRK2_HUMAN,1076
1077,ENSG00000121871,SLITRK3,SLITRK3,SLITRK3_HUMAN,1077
1078,ENSG00000179542,SLITRK4,SLITRK4,SLITRK4_HUMAN,1078
1079,ENSG00000165300,SLITRK5,SLITRK5,SLITRK5_HUMAN,1079
1080,ENSG00000184564,SLITRK6,SLITRK6,SLITRK6_HUMAN,1080
1081,ENSG00000124107,SLPI,SLPI,SLPI_HUMAN,1081
1082,ENSG00000126233,SLURP1,SLURP1,SLURP1_HUMAN,1082
1083,ENSG00000283992,SLURP2,SLURP2,SLURP2_HUMAN,1083
1084,ENSG00000135317,SNX14,SNX14,SNX14_HUMAN,1084
1085,ENSG00000137642,SORL1,SORL1,SORL1_HUMAN,1085
1086,ENSG00000167941,SOST,SOST,SOST_HUMAN,1086
1087,ENSG00000171243,SOSTDC1,SOSTDC1,SOSTDC1_HUMAN,1087
1088,ENSG00000164871,SPAG11B,SPAG11B,SPAG11B_HUMAN,1088
1089,ENSG00000113140,SPARC,SPARC,SPARC_HUMAN,1089
1090,ENSG00000164266,SPINK1,SPINK1,SPINK1_HUMAN,1090
1091,ENSG00000166145,SPINT1,SPINT1,SPINT1_HUMAN,1091
1092,ENSG00000197471,SPN,SPN,SPN_HUMAN,1092
1093,ENSG00000262655,SPON1,SPON1,SPON1_HUMAN,1093
1094,ENSG00000159674,SPON2,SPON2,SPON2_HUMAN,1094
1095,ENSG00000118785,SPP1,SPP1,SPP1_HUMAN,1095
1096,ENSG00000134548,SPX,SPX,SPX_HUMAN,1096
1097,ENSG00000157005,SST,SST,SST_HUMAN,1097
1098,ENSG00000149418,ST14,ST14,ST14_HUMAN,1098
1099,ENSG00000073849,ST6GAL1,ST6GAL1,ST6GAL1_HUMAN,1099
1100,ENSG00000106089,STX1A,STX1A,STX1A_HUMAN,1100
1101,ENSG00000067715,SYT1,SYT1,SYT1_HUMAN,1101
1102,ENSG00000006128,TAC1,TAC1,TAC1_HUMAN,1102
1103,ENSG00000166863,TAC3,TAC3,TAC3_HUMAN,1103
1104,ENSG00000176358,TAC4,TAC4,TAC4_HUMAN,1104
1105,ENSG00000163377,TAFA4,TAFA4,TAFA4_HUMAN,1105
1106,ENSG00000248385,TARM1,TARM1,TARM1_HUMAN,1106
1107,ENSG00000134827,TCN1,TCN1,TCN1_HUMAN,1107
1108,ENSG00000185339,TCN2,TCN2,TCN2_HUMAN,1108
1109,ENSG00000204852,TCTN1,TCTN1,TCTN1_HUMAN,1109
1110,ENSG00000119977,TCTN3,TCTN3,TCTN3_HUMAN,1110
1111,Unknown00010,TDGF1,TDGF1,TDGF1_HUMAN,1111
1112,Unknown00011,TDGF1P3,TDGF1P3,TDGF1P3_HUMAN,1112
1113,ENSG00000119913,TECTB,TECTB,TECTB_HUMAN,1113
1114,ENSG00000131126,TEX101,TEX101,TEX101_HUMAN,1114
1115,ENSG00000091513,TF,TF,TF_HUMAN,1115
1116,ENSG00000160182,TFF1,TFF1,TFF1_HUMAN,1116
1117,ENSG00000160181,TFF2,TFF2,TFF2_HUMAN,1117
1118,ENSG00000003436,TFPI,TFPI,TFPI_HUMAN,1118
1119,ENSG00000042832,TG,TG,TG_HUMAN,1119
1120,ENSG00000163235,TGFA,TGFA,TGFA_HUMAN,1120
1121,ENSG00000105329,TGFB1,TGFB1,TGFB1_HUMAN,1121
1122,ENSG00000092969,TGFB2,TGFB2,TGFB2_HUMAN,1122
1123,ENSG00000119699,TGFB3,TGFB3,TGFB3_HUMAN,1123
1124,ENSG00000120708,TGFBI,TGFBI,TGFBI_HUMAN,1124
1125,ENSG00000198959,TGM2,TGM2,TGM2_HUMAN,1125
1126,ENSG00000152291,TGOLN2,TGOLN2,TGOLN2_HUMAN,1126
1127,ENSG00000137801,THBS1,THBS1,THBS1_HUMAN,1127
1128,ENSG00000186340,THBS2,THBS2,THBS2_HUMAN,1128
1129,ENSG00000113296,THBS4,THBS4,THBS4_HUMAN,1129
1130,ENSG00000090534,THPO,THPO,THPO_HUMAN,1130
1131,ENSG00000154096,THY1,THY1,THY1_HUMAN,1131
1132,ENSG00000181847,TIGIT,TIGIT,TIGIT_HUMAN,1132
1133,ENSG00000145850,TIMD4,TIMD4,TIMD4_HUMAN,1133
1134,ENSG00000102265,TIMP1,TIMP1,TIMP1_HUMAN,1134
1135,ENSG00000035862,TIMP2,TIMP2,TIMP2_HUMAN,1135
1136,ENSG00000100234,TIMP3,TIMP3,TIMP3_HUMAN,1136
1137,ENSG00000160472,TMEM190,TMEM190,TMEM190_HUMAN,1137
1138,ENSG00000187045,TMPRSS6,TMPRSS6,TMPRSS6_HUMAN,1138
1139,ENSG00000041982,TNC,TNC,TNC_HUMAN,1139
1140,ENSG00000232810,TNF,TNF,TNF_HUMAN,1140
1141,ENSG00000157873,TNFRSF14,TNFRSF14,TNFRSF14_HUMAN,1141
1142,ENSG00000121858,TNFSF10,TNFSF10,TNFSF10_HUMAN,1142
1143,ENSG00000120659,TNFSF11,TNFSF11,TNFSF11_HUMAN,1143
1144,ENSG00000239697,TNFSF12,TNFSF12,TNFSF12_HUMAN,1144
1145,ENSG00000161955,TNFSF13,TNFSF13,TNFSF13_HUMAN,1145
1146,ENSG00000102524,TNFSF13B,TNFSF13B,TNFSF13B_HUMAN,1146
1147,ENSG00000125735,TNFSF14,TNFSF14,TNFSF14_HUMAN,1147
1148,ENSG00000181634,TNFSF15,TNFSF15,TNFSF15_HUMAN,1148
1149,ENSG00000120337,TNFSF18,TNFSF18,TNFSF18_HUMAN,1149
1150,ENSG00000117586,TNFSF4,TNFSF4,TNFSF4_HUMAN,1150
1151,ENSG00000106952,TNFSF8,TNFSF8,TNFSF8_HUMAN,1151
1152,ENSG00000125657,TNFSF9,TNFSF9,TNFSF9_HUMAN,1152
1153,ENSG00000120332,TNN,TNN,TNN_HUMAN,1153
1154,ENSG00000116147,TNR,TNR,TNR_HUMAN,1154
1155,ENSG00000168477,TNXB,TNXB,TNXB_HUMAN,1155
1156,ENSG00000129167,TPH1,TPH1,TPH1_HUMAN,1156
1157,ENSG00000115705,TPO,TPO,TPO_HUMAN,1157
1158,ENSG00000172236,TPSAB1,TPSAB1,TPSAB1_HUMAN,1158
1159,ENSG00000197253,TPSB2,TPSB2,TPSB2_HUMAN,1159
1160,ENSG00000116176,TPSG1,TPSG1,TPSG1_HUMAN,1160
1161,ENSG00000127191,TRAF2,TRAF2,TRAF2_HUMAN,1161
1162,ENSG00000161911,TREML1,TREML1,TREML1_HUMAN,1162
1163,ENSG00000188056,TREML4,TREML4,TREML4_HUMAN,1163
1164,ENSG00000170893,TRH,TRH,TRH_HUMAN,1164
1165,ENSG00000134200,TSHB,TSHB,TSHB_HUMAN,1165
1166,ENSG00000145777,TSLP,TSLP,TSLP_HUMAN,1166
1167,ENSG00000140391,TSPAN3,TSPAN3,TSPAN3_HUMAN,1167
